"SoOrderLineId","SoOrderId","SoEnteredDate","SoExpectedDate","SoCustomerId","SoProductId","SoQuantity","SoInKg","SoInCarton","SoUnitCost","SoSalesUnit"
2882845,60480,2017-10-22,2017-10-22,"CUS022","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2882852,60480,2017-10-22,2017-10-22,"CUS022","SKU16",25.104,25.104,2,15871.78125,"Kg"
2882855,60480,2017-10-22,2017-10-22,"CUS022","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2882872,60480,2017-10-22,2017-10-22,"CUS022","SKU06",6.27,6.27,1,26073.95,"Kg"
2882894,60481,2017-10-22,2017-10-22,"CUS005","SKU08",56.16,56.16,9,21307.3684210526,"Kg"
2882934,60481,2017-10-22,2017-10-22,"CUS005","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2882946,60481,2017-10-22,2017-10-22,"CUS005","SKU13",9.6,9.6,4,129717.741935484,"Kg"
2882957,60481,2017-10-22,2017-10-22,"CUS005","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2882968,60481,2017-10-22,2017-10-22,"CUS005","SKU02",1850.4,1850.4,150,12932.4226804124,"Kg"
2882981,60481,2017-10-22,2017-10-22,"CUS005","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2883018,60482,2017-10-22,2017-10-22,"CUS004","SKU09",20.16,20.16,4,172811.983870968,"Kg"
2883041,60482,2017-10-22,2017-10-22,"CUS004","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2883044,60482,2017-10-22,2017-10-22,"CUS004","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
2883047,60482,2017-10-22,2017-10-22,"CUS004","SKU02",4626,4626,375,12932.4226804124,"Kg"
2883057,60482,2017-10-22,2017-10-22,"CUS004","SKU13",19.2,19.2,8,129717.741935484,"Kg"
2883079,60482,2017-10-22,2017-10-22,"CUS004","SKU06",37.62,37.62,6,26073.95,"Kg"
2883088,60482,2017-10-22,2017-10-22,"CUS004","SKU08",43.68,43.68,7,21307.3684210526,"Kg"
2883100,60482,2017-10-22,2017-10-22,"CUS004","SKU17",12.96,12.96,3,38995.5476190476,"Kg"
2883140,60483,2017-10-22,2017-10-22,"CUS019","SKU02",925.2,925.2,75,12932.4226804124,"Kg"
2883141,60483,2017-10-22,2017-10-22,"CUS019","SKU16",12.552,12.552,1,15871.78125,"Kg"
2883151,60483,2017-10-22,2017-10-22,"CUS019","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2883156,60483,2017-10-22,2017-10-22,"CUS019","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2883182,60483,2017-10-22,2017-10-22,"CUS019","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2883201,60483,2017-10-22,2017-10-22,"CUS019","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2883218,60483,2017-10-22,2017-10-22,"CUS019","SKU08",31.2,31.2,5,21307.3684210526,"Kg"
2883219,60483,2017-10-22,2017-10-22,"CUS019","SKU13",12,12,5,129717.741935484,"Kg"
2883229,60483,2017-10-22,2017-10-22,"CUS019","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2883263,60484,2017-10-22,2017-10-22,"CUS011","SKU16",25.104,25.104,2,15871.78125,"Kg"
2883267,60484,2017-10-22,2017-10-22,"CUS011","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2883274,60484,2017-10-22,2017-10-22,"CUS011","SKU02",1838.1,1838.1,149,12932.4226804124,"Kg"
2883291,60484,2017-10-22,2017-10-22,"CUS011","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
2883295,60484,2017-10-22,2017-10-22,"CUS011","SKU10",31.5,31.5,5,25938.6136363636,"Kg"
2883307,60484,2017-10-22,2017-10-22,"CUS011","SKU08",99.84,99.84,16,21307.3684210526,"Kg"
2883318,60484,2017-10-22,2017-10-22,"CUS011","SKU09",20.16,20.16,4,172811.983870968,"Kg"
2883370,60484,2017-10-22,2017-10-22,"CUS011","SKU06",25.08,25.08,4,26073.95,"Kg"
2883385,60485,2017-10-19,2017-10-19,"CUS044","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2883388,60485,2017-10-19,2017-10-19,"CUS044","SKU02",493.44,493.44,40,12932.4226804124,"Kg"
2883394,60485,2017-10-19,2017-10-19,"CUS044","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2883412,60487,2017-10-22,2017-10-22,"CUS001","SKU14",11.88,11.88,2,27312.7555555556,"Kg"
2883432,60487,2017-10-22,2017-10-22,"CUS001","SKU09",151.2,151.2,30,172811.983870968,"Kg"
2883483,60487,2017-10-22,2017-10-22,"CUS001","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2883484,60487,2017-10-22,2017-10-22,"CUS001","SKU08",31.2,31.2,5,21307.3684210526,"Kg"
2883490,60487,2017-10-22,2017-10-22,"CUS001","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
2883493,60487,2017-10-22,2017-10-22,"CUS001","SKU07",14,14,5,48383.0327868852,"Kg"
2883504,60487,2017-10-22,2017-10-22,"CUS001","SKU06",6.27,6.27,1,26073.95,"Kg"
2883505,60487,2017-10-22,2017-10-22,"CUS001","SKU15",12.96,12.96,3,37440.25,"Kg"
2883530,60489,2017-10-19,2017-10-19,"CUS041","SKU16",12.552,12.552,1,15871.78125,"Kg"
2883536,60489,2017-10-19,2017-10-19,"CUS041","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2883538,60489,2017-10-19,2017-10-19,"CUS041","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2883542,60489,2017-10-19,2017-10-19,"CUS041","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
2883577,60489,2017-10-19,2017-10-19,"CUS041","SKU06",6.27,6.27,1,26073.95,"Kg"
2883593,60489,2017-10-19,2017-10-19,"CUS041","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
2883596,60489,2017-10-19,2017-10-19,"CUS041","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2883602,60490,2017-10-22,2017-10-22,"CUS014","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
2883615,60490,2017-10-22,2017-10-22,"CUS014","SKU06",6.27,6.27,1,26073.95,"Kg"
2883637,60490,2017-10-22,2017-10-22,"CUS014","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
2883683,60490,2017-10-22,2017-10-22,"CUS014","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2883698,60490,2017-10-22,2017-10-22,"CUS014","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2883707,60490,2017-10-22,2017-10-22,"CUS014","SKU09",15.12,15.12,3,172811.983870968,"Kg"
2883709,60490,2017-10-22,2017-10-22,"CUS014","SKU10",31.5,31.5,5,25938.6136363636,"Kg"
2883725,60491,2017-10-22,2017-10-22,"CUS008","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2883726,60491,2017-10-22,2017-10-22,"CUS008","SKU06",12.54,12.54,2,26073.95,"Kg"
2883777,60491,2017-10-22,2017-10-22,"CUS008","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
2883788,60491,2017-10-22,2017-10-22,"CUS008","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2883789,60491,2017-10-22,2017-10-22,"CUS008","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2883809,60491,2017-10-22,2017-10-22,"CUS008","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
2883827,60491,2017-10-22,2017-10-22,"CUS008","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2883830,60491,2017-10-22,2017-10-22,"CUS008","SKU16",12.552,12.552,1,15871.78125,"Kg"
2883841,60492,2017-10-22,2017-10-22,"CUS010","SKU02",296.06,296.06,24,12932.4226804124,"Kg"
2883853,60492,2017-10-22,2017-10-22,"CUS010","SKU06",6.27,6.27,1,26073.95,"Kg"
2883860,60492,2017-10-22,2017-10-22,"CUS010","SKU10",25.2,25.2,4,25938.6136363636,"Kg"
2883865,60492,2017-10-22,2017-10-22,"CUS010","SKU14",11.88,11.88,2,27312.7555555556,"Kg"
2883866,60492,2017-10-22,2017-10-22,"CUS010","SKU08",56.16,56.16,9,21307.3684210526,"Kg"
2883884,60492,2017-10-22,2017-10-22,"CUS010","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2883903,60492,2017-10-22,2017-10-22,"CUS010","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
2883907,60492,2017-10-22,2017-10-22,"CUS010","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
2883997,60494,2017-10-22,2017-10-22,"CUS006","SKU02",172.7,172.7,14,12932.4226804124,"Kg"
2884000,60494,2017-10-22,2017-10-22,"CUS006","SKU13",4.8,4.8,2,129717.741935484,"Kg"
2884009,60494,2017-10-22,2017-10-22,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2884029,60494,2017-10-22,2017-10-22,"CUS006","SKU10",31.5,31.5,5,25938.6136363636,"Kg"
2884039,60494,2017-10-22,2017-10-22,"CUS006","SKU07",11.2,11.2,4,48383.0327868852,"Kg"
2884056,60494,2017-10-22,2017-10-22,"CUS006","SKU06",6.27,6.27,1,26073.95,"Kg"
2884069,60495,2017-10-22,2017-10-22,"CUS039","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2884080,60495,2017-10-22,2017-10-22,"CUS039","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2884085,60495,2017-10-22,2017-10-22,"CUS039","SKU13",2.4,2.4,1,129717.741935484,"Kg"
2884086,60495,2017-10-22,2017-10-22,"CUS039","SKU09",15.12,15.12,3,172811.983870968,"Kg"
2884095,60495,2017-10-22,2017-10-22,"CUS039","SKU16",12.552,12.552,1,15871.78125,"Kg"
2884105,60495,2017-10-22,2017-10-22,"CUS039","SKU02",197.38,197.38,16,12932.4226804124,"Kg"
2884114,60495,2017-10-22,2017-10-22,"CUS039","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
2920841,61214,2017-10-24,2017-10-24,"CUS009","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2920843,61214,2017-10-24,2017-10-24,"CUS009","SKU01",24,24,8,12077.5,"Kg"
2920871,61214,2017-10-24,2017-10-24,"CUS009","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
2920893,61214,2017-10-24,2017-10-24,"CUS009","SKU20",4,4,0.4,37610.7857142857,"Kg"
2920931,61214,2017-10-24,2017-10-24,"CUS009","SKU15",3.36,3.36,0.77778,37440.25,"Kg"
2921027,61216,2017-10-24,2017-10-24,"CUS057","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
2921030,61216,2017-10-24,2017-10-24,"CUS057","SKU04",3.768,3.768,2,24108.7142857143,"Kg"
2921033,61216,2017-10-24,2017-10-24,"CUS057","SKU12",3.696,3.696,2,24372.1538461538,"Kg"
2921063,61217,2017-10-24,2017-10-24,"CUS029","SKU10",1.26,1.26,0.2,25938.6136363636,"Kg"
2921071,61217,2017-10-24,2017-10-24,"CUS029","SKU03",6,6,2,12122.1,"Kg"
2921108,61217,2017-10-24,2017-10-24,"CUS029","SKU07",1.12,1.12,0.4,48383.0327868852,"Kg"
2921109,61217,2017-10-24,2017-10-24,"CUS029","SKU05",0.96,0.96,0.22222,27233.1621621622,"Kg"
2921123,61217,2017-10-24,2017-10-24,"CUS029","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
2921136,61217,2017-10-24,2017-10-24,"CUS029","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
2921149,61217,2017-10-24,2017-10-24,"CUS029","SKU13",7.2,7.2,3,129717.741935484,"Kg"
2921156,61217,2017-10-24,2017-10-24,"CUS029","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
2921179,61217,2017-10-24,2017-10-24,"CUS029","SKU09",5.67,5.67,1.125,172811.983870968,"Kg"
2921206,61218,2017-10-21,2017-10-21,"CUS020","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
2921210,61218,2017-10-21,2017-10-21,"CUS020","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
2921221,61218,2017-10-21,2017-10-21,"CUS020","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
2921255,61218,2017-10-21,2017-10-21,"CUS020","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2921262,61218,2017-10-21,2017-10-21,"CUS020","SKU20",6,6,0.6,37610.7857142857,"Kg"
2921289,61218,2017-10-21,2017-10-21,"CUS020","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2921342,61219,2017-10-24,2017-10-24,"CUS026","SKU07",0.56,0.56,0.2,48383.0327868852,"Kg"
2921344,61219,2017-10-24,2017-10-24,"CUS026","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
2921349,61219,2017-10-24,2017-10-24,"CUS026","SKU06",1.254,1.254,0.2,26073.95,"Kg"
2921359,61219,2017-10-24,2017-10-24,"CUS026","SKU01",150,150,50,12077.5,"Kg"
2921427,61220,2017-10-21,2017-10-21,"CUS028","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2921448,61220,2017-10-21,2017-10-21,"CUS028","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
2921458,61220,2017-10-21,2017-10-21,"CUS028","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
2921538,61222,2017-10-24,2017-10-24,"CUS103","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2921564,61224,2017-10-24,2017-10-24,"CUS049","SKU01",6,6,2,12077.5,"Kg"
2921618,61227,2017-10-24,2017-10-24,"CUS037","SKU01",300,300,100,12077.5,"Kg"
2921639,61227,2017-10-24,2017-10-24,"CUS037","SKU06",6.27,6.27,1,26073.95,"Kg"
2921645,61227,2017-10-24,2017-10-24,"CUS037","SKU14",0.66,0.66,0.11111,27312.7555555556,"Kg"
2921703,61229,2017-10-24,2017-10-24,"CUS024","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2921707,61229,2017-10-24,2017-10-24,"CUS024","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2921726,61229,2017-10-24,2017-10-24,"CUS024","SKU01",300,300,100,12077.5,"Kg"
2921806,61233,2017-10-24,2017-10-24,"CUS013","SKU03",90,90,30,12122.1,"Kg"
2921811,61233,2017-10-24,2017-10-24,"CUS013","SKU01",300,300,100,12077.5,"Kg"
2921819,61234,2017-10-24,2017-10-24,"CUS072","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2921841,61235,2017-10-24,2017-10-24,"CUS031","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2921851,61236,2017-10-24,2017-10-24,"CUS045","SKU01",120,120,40,12077.5,"Kg"
2921855,61236,2017-10-24,2017-10-24,"CUS045","SKU03",30,30,10,12122.1,"Kg"
2921863,61237,2017-10-24,2017-10-24,"CUS012","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2921880,61237,2017-10-24,2017-10-24,"CUS012","SKU01",600,600,200,12077.5,"Kg"
2921962,61243,2017-10-21,2017-10-21,"CUS022","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2921964,61243,2017-10-21,2017-10-21,"CUS022","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2921982,61243,2017-10-21,2017-10-21,"CUS022","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2921995,61243,2017-10-21,2017-10-21,"CUS022","SKU02",653.81,653.81,53,12932.4226804124,"Kg"
2922043,61243,2017-10-21,2017-10-21,"CUS022","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2922054,61243,2017-10-21,2017-10-21,"CUS022","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
2922067,61243,2017-10-21,2017-10-21,"CUS022","SKU16",12.552,12.552,1,15871.78125,"Kg"
2922075,61243,2017-10-21,2017-10-21,"CUS022","SKU06",12.54,12.54,2,26073.95,"Kg"
2922077,61243,2017-10-21,2017-10-21,"CUS022","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2922103,61244,2017-10-21,2017-10-21,"CUS005","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2922148,61244,2017-10-21,2017-10-21,"CUS005","SKU02",1850.4,1850.4,150,12932.4226804124,"Kg"
2922187,61245,2017-10-24,2017-10-24,"CUS004","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
2922217,61245,2017-10-24,2017-10-24,"CUS004","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2922224,61245,2017-10-24,2017-10-24,"CUS004","SKU14",11.88,11.88,2,27312.7555555556,"Kg"
2922264,61245,2017-10-24,2017-10-24,"CUS004","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2922278,61245,2017-10-24,2017-10-24,"CUS004","SKU06",18.81,18.81,3,26073.95,"Kg"
2922288,61245,2017-10-24,2017-10-24,"CUS004","SKU08",31.2,31.2,5,21307.3684210526,"Kg"
2922302,61245,2017-10-24,2017-10-24,"CUS004","SKU05",17.28,17.28,4,27233.1621621622,"Kg"
2922316,61247,2017-10-24,2017-10-24,"CUS027","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2922331,61247,2017-10-24,2017-10-24,"CUS027","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2922346,61247,2017-10-24,2017-10-24,"CUS027","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2922352,61247,2017-10-24,2017-10-24,"CUS027","SKU02",925.2,925.2,75,12932.4226804124,"Kg"
2922365,61247,2017-10-24,2017-10-24,"CUS027","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2922371,61247,2017-10-24,2017-10-24,"CUS027","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
2922388,61248,2017-10-24,2017-10-24,"CUS001","SKU02",1233.6,1233.6,100,12932.4226804124,"Kg"
2922400,61248,2017-10-24,2017-10-24,"CUS001","SKU16",125.52,125.52,10,15871.78125,"Kg"
2922408,61248,2017-10-24,2017-10-24,"CUS001","SKU15",8.64,8.64,2,37440.25,"Kg"
2922423,61248,2017-10-24,2017-10-24,"CUS001","SKU06",156.75,156.75,25,26073.95,"Kg"
2922430,61248,2017-10-24,2017-10-24,"CUS001","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2922442,61248,2017-10-24,2017-10-24,"CUS001","SKU13",21.6,21.6,9,129717.741935484,"Kg"
2922462,61248,2017-10-24,2017-10-24,"CUS001","SKU09",50.4,50.4,10,172811.983870968,"Kg"
2922477,61248,2017-10-24,2017-10-24,"CUS001","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2922479,61248,2017-10-24,2017-10-24,"CUS001","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2922488,61248,2017-10-24,2017-10-24,"CUS001","SKU10",163.8,163.8,26,25938.6136363636,"Kg"
2922499,61248,2017-10-24,2017-10-24,"CUS001","SKU07",28,28,10,48383.0327868852,"Kg"
2922501,61248,2017-10-24,2017-10-24,"CUS001","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2922593,61249,2017-10-24,2017-10-24,"CUS007","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2922597,61249,2017-10-24,2017-10-24,"CUS007","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
2922608,61249,2017-10-24,2017-10-24,"CUS007","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2922610,61249,2017-10-24,2017-10-24,"CUS007","SKU09",20.16,20.16,4,172811.983870968,"Kg"
2922626,61249,2017-10-24,2017-10-24,"CUS007","SKU15",4.32,4.32,1,37440.25,"Kg"
2922634,61249,2017-10-24,2017-10-24,"CUS007","SKU07",11.2,11.2,4,48383.0327868852,"Kg"
2922641,61249,2017-10-24,2017-10-24,"CUS007","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2922668,61250,2017-10-24,2017-10-24,"CUS082","SKU15",17.28,17.28,4,37440.25,"Kg"
2922677,61251,2017-10-24,2017-10-24,"CUS036","SKU02",172.7,172.7,14,12932.4226804124,"Kg"
2922684,61251,2017-10-24,2017-10-24,"CUS036","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
2922686,61251,2017-10-24,2017-10-24,"CUS036","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2922691,61251,2017-10-24,2017-10-24,"CUS036","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2922694,61251,2017-10-24,2017-10-24,"CUS036","SKU16",12.552,12.552,1,15871.78125,"Kg"
2922705,61251,2017-10-24,2017-10-24,"CUS036","SKU06",25.08,25.08,4,26073.95,"Kg"
2922715,61251,2017-10-24,2017-10-24,"CUS036","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2922742,61252,2017-10-24,2017-10-24,"CUS014","SKU06",12.54,12.54,2,26073.95,"Kg"
2922744,61252,2017-10-24,2017-10-24,"CUS014","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
2922746,61252,2017-10-24,2017-10-24,"CUS014","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2922769,61252,2017-10-24,2017-10-24,"CUS014","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
2922805,61252,2017-10-24,2017-10-24,"CUS014","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2922819,61252,2017-10-24,2017-10-24,"CUS014","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2922820,61252,2017-10-24,2017-10-24,"CUS014","SKU02",863.52,863.52,70,12932.4226804124,"Kg"
2922821,61252,2017-10-24,2017-10-24,"CUS014","SKU16",25.104,25.104,2,15871.78125,"Kg"
2922832,61252,2017-10-24,2017-10-24,"CUS014","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
2922845,61253,2017-10-24,2017-10-24,"CUS008","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2922857,61253,2017-10-24,2017-10-24,"CUS008","SKU16",37.656,37.656,3,15871.78125,"Kg"
2922902,61253,2017-10-24,2017-10-24,"CUS008","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
2922921,61253,2017-10-24,2017-10-24,"CUS008","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2922931,61253,2017-10-24,2017-10-24,"CUS008","SKU06",18.81,18.81,3,26073.95,"Kg"
2922948,61253,2017-10-24,2017-10-24,"CUS008","SKU07",16.8,16.8,6,48383.0327868852,"Kg"
2922955,61253,2017-10-24,2017-10-24,"CUS008","SKU10",25.2,25.2,4,25938.6136363636,"Kg"
2922960,61253,2017-10-24,2017-10-24,"CUS008","SKU17",21.6,21.6,5,38995.5476190476,"Kg"
2922974,61253,2017-10-24,2017-10-24,"CUS008","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
2922978,61253,2017-10-24,2017-10-24,"CUS008","SKU02",1492.7,1492.7,121,12932.4226804124,"Kg"
2922996,61254,2017-10-24,2017-10-24,"CUS048","SKU02",431.76,431.76,35,12932.4226804124,"Kg"
2922999,61254,2017-10-24,2017-10-24,"CUS048","SKU16",12.552,12.552,1,15871.78125,"Kg"
2923020,61254,2017-10-24,2017-10-24,"CUS048","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2923070,61254,2017-10-24,2017-10-24,"CUS048","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
2923089,61255,2017-10-24,2017-10-24,"CUS010","SKU16",12.552,12.552,1,15871.78125,"Kg"
2923125,61255,2017-10-24,2017-10-24,"CUS010","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2923130,61255,2017-10-24,2017-10-24,"CUS010","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2923149,61255,2017-10-24,2017-10-24,"CUS010","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2923151,61255,2017-10-24,2017-10-24,"CUS010","SKU02",999.22,999.22,81,12932.4226804124,"Kg"
2923156,61256,2017-10-24,2017-10-24,"CUS076","SKU09",10.08,10.08,2,172811.983870968,"Kg"
2923185,61258,2017-10-24,2017-10-24,"CUS006","SKU02",197.38,197.38,16,12932.4226804124,"Kg"
2923189,61258,2017-10-24,2017-10-24,"CUS006","SKU06",6.27,6.27,1,26073.95,"Kg"
2923200,61258,2017-10-24,2017-10-24,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
2923253,61261,2017-10-24,2017-10-24,"CUS115","SKU14",17.82,17.82,3,27312.7555555556,"Kg"
2923269,61262,2017-10-21,2017-10-21,"CUS034","SKU13",2.4,2.4,1,129717.741935484,"Kg"
2923276,61262,2017-10-21,2017-10-21,"CUS034","SKU16",25.104,25.104,2,15871.78125,"Kg"
2923280,61262,2017-10-21,2017-10-21,"CUS034","SKU02",111.02,111.02,9,12932.4226804124,"Kg"
2923286,61262,2017-10-21,2017-10-21,"CUS034","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
2923300,61262,2017-10-21,2017-10-21,"CUS034","SKU15",4.32,4.32,1,37440.25,"Kg"
2923304,61262,2017-10-21,2017-10-21,"CUS034","SKU06",6.27,6.27,1,26073.95,"Kg"
2923306,61262,2017-10-21,2017-10-21,"CUS034","SKU09",5.04,5.04,1,172811.983870968,"Kg"
2923326,61262,2017-10-21,2017-10-21,"CUS034","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
2962932,62090,2017-10-22,2017-10-22,"CUS009","SKU09",1.26,1.26,0.25,172811.983870968,"Kg"
2962937,62090,2017-10-22,2017-10-22,"CUS009","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
2962938,62090,2017-10-22,2017-10-22,"CUS009","SKU03",12,12,4,12122.1,"Kg"
2962944,62090,2017-10-22,2017-10-22,"CUS009","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
2962951,62090,2017-10-22,2017-10-22,"CUS009","SKU13",2.4,2.4,1,129717.741935484,"Kg"
2962967,62090,2017-10-22,2017-10-22,"CUS009","SKU12",1.848,1.848,1,24372.1538461538,"Kg"
2962969,62090,2017-10-22,2017-10-22,"CUS009","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
2962978,62090,2017-10-22,2017-10-22,"CUS009","SKU06",1.254,1.254,0.2,26073.95,"Kg"
2962991,62090,2017-10-22,2017-10-22,"CUS009","SKU05",2.4,2.4,0.55556,27233.1621621622,"Kg"
2962994,62090,2017-10-22,2017-10-22,"CUS009","SKU01",9,9,3,12077.5,"Kg"
2963007,62090,2017-10-22,2017-10-22,"CUS009","SKU10",1.26,1.26,0.2,25938.6136363636,"Kg"
2963126,62091,2017-10-25,2017-10-25,"CUS015","SKU08",3.12,3.12,0.5,21307.3684210526,"Kg"
2963140,62091,2017-10-25,2017-10-25,"CUS015","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
2963145,62092,2017-10-25,2017-10-25,"CUS057","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
2963149,62092,2017-10-25,2017-10-25,"CUS057","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
2963194,62092,2017-10-25,2017-10-25,"CUS057","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
2963210,62093,2017-10-22,2017-10-22,"CUS020","SKU01",60,60,20,12077.5,"Kg"
2963216,62093,2017-10-22,2017-10-22,"CUS020","SKU05",1.44,1.44,0.33333,27233.1621621622,"Kg"
2963217,62093,2017-10-22,2017-10-22,"CUS020","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
2963228,62093,2017-10-22,2017-10-22,"CUS020","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
2963262,62094,2017-10-22,2017-10-22,"CUS026","SKU10",1.26,1.26,0.2,25938.6136363636,"Kg"
2963266,62094,2017-10-22,2017-10-22,"CUS026","SKU09",1.26,1.26,0.25,172811.983870968,"Kg"
2963335,62095,2017-10-22,2017-10-22,"CUS028","SKU01",90,90,30,12077.5,"Kg"
2963361,62095,2017-10-22,2017-10-22,"CUS028","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
